index,var,beta_clock2,CHR,bp_hg38,Gene,Gene.hg19,ENTREZID,conservationInMouse,GeneRegionID,annotation,CHR_mm10,bp_mm10,Gene_mm10
180,cg06736685,-0.098155659277975,16,85555743,GSE1,GSE1,23199,mapped to different gene in human and mouse,GSE1_Intron,"Intron (ENST00000637419.1/23199, intron 2 of 2)",8,120488490.0,Gse1
805,cg27228973,-0.0994994716334988,1,41404380,FOXO6-AS1,EDN2,101929901,"mapped in human, not mapped in mouse",FOXO6-AS1_Intergenic_upstream,Distal Intergenic,4,120243117.0,Foxo6
665,cg22267613,-0.100028463815033,2,144521227,ZEB2-AS1,ZEB2,100303491,mapped to different gene in human and mouse,ZEB2-AS1_Exon,Promoter (<=1kb),2,45114096.0,Zeb2
727,cg24653269,-0.100261280169717,11,118916022,BCL9L,BCL9L,283149,conserved gene and region in mouse and human,BCL9L_Intron,"Intron (ENST00000526143.2/283149, intron 1 of 7)",9,44493251.0,Bcl9l
53,cg01782227,-0.102976592101562,14,36519573,NKX2-1-AS1,SFTA3,100506237,"mapped in human, not mapped in mouse",NKX2-1-AS1_fiveUTR,Promoter (<=1kb),12,56535278.0,Nkx2-1
425,cg14443903,-0.103686704492999,19,30718448,ZNF536,ZNF536,9745,conserved gene and region in mouse and human,ZNF536_Intergenic_downstream,Distal Intergenic,7,37312574.0,Zfp536
374,cg12880090,-0.103886944725649,5,154811604,LARP1,LARP1,23367,"mapped in human, not mapped in mouse",LARP1_Exon,"Exon (ENST00000336314.9/23367, exon 18 of 19)",11,58057352.0,Larp1
674,cg22661680,-0.105926617575721,9,106638018,LINC01505,ZNF462,100996590,mapped to different gene in human and mouse,LINC01505_Intron,"Intron (ENST00000637185.1/100996590, intron 3 of 7)",4,54689216.0,Gm12477
416,cg14172937,-0.105931544429874,20,46029210,SLC12A5,SLC12A5,57468,conserved gene and region in mouse and human,SLC12A5_fiveUTR,5' UTR,2,164968267.0,Slc12a5
22,cg00871371,-0.108346530417248,17,77375394,SEPTIN9,SEPTIN9,10801,"mapped in human, not mapped in mouse",SEPTIN9_Exon,"Exon (ENST00000588701.1/ENST00000588701.1, exon 1 of 1)",,,
739,cg25184118,-0.108871608144523,11,64690444,NRXN2,NRXN2,9379,"mapped in human, not mapped in mouse",NRXN2_Exon,"Exon (ENST00000377551.5/9379, exon 4 of 22)",,,
590,cg19663246,-0.109630882751812,7,32299483,PDE1C,PDE1C,5137,"mapped in human, not mapped in mouse",PDE1C_Intron,"Intron (ENST00000672256.1/5137, intron 1 of 1)",,,
774,cg26120306,-0.110019427687175,10,101767676,FGF8,FGF8,2253,conserved gene and region in mouse and human,FGF8_Intergenic_downstream,Distal Intergenic,19,45734723.0,Fgf8
539,cg18060631,-0.11046754786221,2,42051539,PKDCC,PKDCC,91461,conserved gene and region in mouse and human,PKDCC_Intron,"Intron (ENST00000294964.6/91461, intron 1 of 6)",17,83218655.0,Pkdcc
113,cg04539386,-0.110715894862432,17,63589000,DCAF7,DCAF7,10238,"mapped in human, not mapped in mouse",DCAF7_Exon,"Exon (ENST00000614556.5/10238, exon 7 of 7)",11,106054683.0,Dcaf7
262,cg09377007,-0.110760227997469,9,20603560,MLLT3,MLLT3,4300,"mapped in human, not mapped in mouse",MLLT3_Intron,"Intron (ENST00000380338.9/4300, intron 2 of 10)",,,
443,cg14903956,-0.111425700754574,12,13562916,GRIN2B,GRIN2B,2904,conserved gene and region in mouse and human,GRIN2B_Exon,"Exon (ENST00000609686.3/2904, exon 13 of 13)",6,135732231.0,Grin2b
134,cg05243338,-0.111901872257708,2,199380434,SATB2,SATB2,23314,"mapped in human, not mapped in mouse",SATB2_Exon,"Exon (ENST00000417098.6/23314, exon 5 of 11)",1,56898016.0,Satb2
786,cg26598122,-0.112614399543781,17,40129591,MSL1,MSL1,339287,mapped to different gene in human and mouse,MSL1_Exon,"Exon (ENST00000398532.9/339287, exon 3 of 9)",11,98800346.0,Msl1
573,cg19291010,-0.1128760482416,1,147612914,BCL9,BCL9,607,conserved gene and region in mouse and human,BCL9_Exon,"Exon (ENST00000234739.8/607, exon 5 of 10)",3,97215396.0,Bcl9
71,cg02692845,-0.114387436287816,3,181712998,SOX2-OT,SOX2-OT,347689,mapped to different gene in human and mouse,SOX2-OT_Exon,"Exon (ENST00000325404.3/6657, exon 1 of 1)",3,34651059.0,Sox2
683,cg22943590,-0.115546162646387,2,66421665,MEIS1,MEIS1-AS3,4211,"mapped in human, not mapped in mouse",MEIS1_Intergenic_upstream,Distal Intergenic,,,
264,cg09461098,-0.115723588420862,16,24815270,TNRC6A,TNRC6A,27327,conserved gene but different region in human and mouse,TNRC6A_threeUTR,3' UTR,7,123186686.0,Tnrc6a
90,cg03588035,-0.116801898648397,2,73081656,RAB11FIP5,RAB11FIP5,26056,"mapped in human, not mapped in mouse",RAB11FIP5_Exon,"Exon (ENST00000486777.6/26056, exon 4 of 6)",,,
570,cg19109204,-0.117021610632037,6,50821677,TFAP2B,TFAP2B,7021,"mapped in human, not mapped in mouse",TFAP2B_Intron,"Intron (ENST00000344788.7/7021, intron 1 of 3)",1,19211946.0,Tfap2b
295,cg10677704,-0.117856204266401,22,29290395,EWSR1,EWSR1,2130,conserved gene but different region in human and mouse,EWSR1_Exon,"Exon (ENST00000483415.5/2130, exon 8 of 8)",11,5080705.0,Ewsr1
592,cg19707231,-0.118124274462172,1,201788630,IPO9-AS1,NAV1,100873949,mapped to different gene in human and mouse,IPO9-AS1_threeUTR,3' UTR,1,135465846.0,Nav1
707,cg23778391,-0.118417684722438,1,10698402,CASZ1,CASZ1,54897,mapped to different gene in human and mouse,CASZ1_Intron,"Intron (ENST00000377022.8/54897, intron 3 of 20)",4,148897401.0,Casz1
650,cg21703944,-0.120083956801046,6,35243580,SCUBE3,SCUBE3,222663,conserved gene but different region in human and mouse,SCUBE3_Intron,"Intron (ENST00000274938.8/222663, intron 15 of 21)",17,28165973.0,Scube3
401,cg13702222,-0.121683963143348,3,152299451,MBNL1,MBNL1,4154,conserved gene and region in mouse and human,MBNL1_fiveUTR,5' UTR,3,60528802.0,Mbnl1
720,cg24488281,-0.12195506164574,2,144520539,ZEB2-AS1,ZEB2-AS1,100303491,mapped to different gene in human and mouse,ZEB2-AS1_Exon,"Exon (ENST00000427278.8/100303491, exon 3 of 3)",2,45113399.0,Zeb2
767,cg25960060,-0.125528889460185,7,27156519,HOXA7,HOXA7,3204,conserved gene and region in mouse and human,HOXA7_Exon,Promoter (<=1kb),6,52217379.0,Hoxa7
784,cg26581729,-0.127904686406992,9,137045340,NPDC1,NPDC1,56654,"mapped in human, not mapped in mouse",NPDC1_Promoter,Promoter (<=1kb),,,
135,cg05261703,-0.1290214423157,3,9434050,SETD5,SETD5,55209,conserved gene but different region in human and mouse,SETD5_threeUTR,3' UTR,6,113110090.0,Setd5
655,cg22057106,-0.129713945786902,3,114484274,ZBTB20-AS5,ZBTB20,101929754,"mapped in human, not mapped in mouse",ZBTB20-AS5_Intron,"Intron (ENST00000628886.1/101929754, intron 2 of 2)",16,43478362.0,Zbtb20
626,cg20705693,-0.130463731868036,7,25951193,MIR148A,MIR148A,406940,mapped to different gene in human and mouse,MIR148A_Promoter,Promoter (1-2kb),6,51270949.0,Nfe2l3
137,cg05330587,-0.134189874179738,6,50715397,TFAP2D,TFAP2D,83741,"mapped in human, not mapped in mouse",TFAP2D_Exon,"Exon (ENST00000008391.3/83741, exon 2 of 8)",1,19104645.0,Tfap2d
572,cg19195912,-0.136313614284027,2,163944507,FIGN,FIGN,55137,conserved gene but different region in human and mouse,FIGN_Intron,"Intron (ENST00000429636.1/ENST00000429636.1, intron 3 of 4)",2,64326769.0,Gm13577
519,cg17425418,-0.13726648755722,10,74975634,KAT6B,KAT6B,23522,conserved gene and region in mouse and human,KAT6B_Exon,"Exon (ENST00000648725.1/23522, exon 8 of 18)",14,21625116.0,Kat6b
435,cg14676280,-0.138291862363705,1,24647108,SRRM1,SRRM1,10250,conserved gene but different region in human and mouse,SRRM1_threeUTR,3' UTR,4,135346415.0,Srrm1
130,cg05039938,-0.139131932544303,12,26278064,SSPN,SSPN,8082,conserved gene but different region in human and mouse,SSPN_Intron,"Intron (ENST00000534829.5/ENST00000534829.5, intron 2 of 3)",6,146001860.0,Sspn
749,cg25467897,-0.140293454846545,X,71153510,NLGN3,NLGN3,54413,conserved gene and region in mouse and human,NLGN3_Exon,"Exon (ENST00000612180.4/54413, exon 3 of 8)",X,101307108.0,Nlgn3
552,cg18526971,-0.142252854125326,5,93585447,NR2F1-AS1,NR2F1,441094,mapped to different gene in human and mouse,NR2F1-AS1_Exon,Promoter (<=1kb),13,78198158.0,Nr2f1
549,cg18433728,-0.142364204957971,2,174846961,CHN1,CHN1,1123,conserved gene and region in mouse and human,CHN1_Exon,Promoter (<=1kb),2,73659761.0,Chn1
294,cg10644072,-0.14460445722532,21,40846625,DSCAM,DSCAM,1826,"mapped in human, not mapped in mouse",DSCAM_Exon,Promoter (<=1kb),16,97170240.0,Dscam
587,cg19591642,-0.148587685556163,16,24815260,TNRC6A,TNRC6A,27327,conserved gene but different region in human and mouse,TNRC6A_threeUTR,3' UTR,7,123186676.0,Tnrc6a
36,cg01293647,-0.150593825676502,17,39608011,NEUROD2,NEUROD2,4761,conserved gene but different region in human and mouse,NEUROD2_Exon,Promoter (<=1kb),11,98329716.0,Neurod2
165,cg06004718,-0.151476536826558,1,167398080,POU2F1,POU2F1,5451,"mapped in human, not mapped in mouse",POU2F1_threeUTR,3' UTR,1,165896489.0,Pou2f1
205,cg07564343,-0.154170595986907,15,61227291,RORA,RORA,6095,conserved gene and region in mouse and human,RORA_Intron,"Intron (ENST00000335670.11/6095, intron 1 of 10)",9,68655809.0,Rora
46,cg01566077,-0.154666184200609,14,21500663,METTL3,METTL3,56339,conserved gene and region in mouse and human,METTL3_threeUTR,3' UTR,14,52297639.0,Mettl3
624,cg20615601,-0.155652468209754,5,140115517,PURA,PURA,5813,conserved gene and region in mouse and human,PURA_threeUTR,3' UTR,18,36288498.0,Pura
117,cg04707251,-0.157349519847179,2,38581978,HNRNPLL,HNRNPLL,92906,conserved gene and region in mouse and human,HNRNPLL_Exon,"Exon (ENST00000449105.8/92906, exon 6 of 13)",17,80048673.0,Hnrnpll
257,cg09360996,-0.160077528620394,1,213996654,PROX1,PROX1,5629,"mapped in human, not mapped in mouse",PROX1_Exon,"Exon (ENST00000471129.1/5629, exon 2 of 2)",,,
357,cg12501063,-0.162721610829822,17,63412706,TANC2,TANC2,26115,conserved gene and region in mouse and human,TANC2_Exon,"Exon (ENST00000389520.8/26115, exon 22 of 26)",11,105914067.0,Tanc2
173,cg06461219,-0.163768176324483,19,13022927,NFIX,NFIX,4784,"mapped in human, not mapped in mouse",NFIX_Intron,"Intron (ENST00000397661.6/4784, intron 1 of 9)",8,84774616.0,Nfix
258,cg09362546,-0.165298046726156,12,53973240,HOTAIR,HOTAIR,100124700,"mapped in human, not mapped in mouse",HOTAIR_fiveUTR,5' UTR,15,102954524.0,Hoxc11
586,cg19584582,-0.165340588468876,2,176075743,EVX2,EVX2,344191,conserved gene and region in mouse and human,EVX2_Intergenic_downstream,Distal Intergenic,2,74651275.0,Evx2
335,cg11803466,-0.166794263690863,18,48948569,SMAD7,SMAD7,4092,conserved gene and region in mouse and human,SMAD7_Intron,"Intron (ENST00000262158.7/4092, intron 1 of 3)",18,75370761.0,Smad7
66,cg02376954,-0.168298169194105,19,1425897,DAZAP1,DAZAP1,26528,conserved gene and region in mouse and human,DAZAP1_Exon,"Exon (ENST00000336761.10/26528, exon 7 of 13)",10,80280948.0,Dazap1
73,cg02800363,-0.170767165111447,1,27561568,AHDC1,AHDC1,27245,"mapped in human, not mapped in mouse",AHDC1_Intron,"Intron (ENST00000247087.10/27245, intron 1 of 5)",4,133052252.0,Ahdc1
6,cg00195533,-0.172659288499256,7,128832266,FLNC,FLNC,2318,conserved gene and region in mouse and human,FLNC_Intron,"Intron (ENST00000325888.12/2318, intron 1 of 47)",6,29435072.0,Flnc
195,cg07292994,-0.175028627944196,5,36876731,NIPBL-DT,NIPBL-DT,646719,mapped to different gene in human and mouse,NIPBL-DT_Promoter,Promoter (<=1kb),15,8444668.0,Nipbl
347,cg12338698,-0.176506002273883,1,33334138,PHC2,PHC2,1912,conserved gene and region in mouse and human,PHC2_Exon,"Exon (ENST00000431992.5/1912, exon 8 of 13)",4,128743507.0,Phc2
574,cg19291109,-0.178682429832513,7,103482241,LOC101927870,RELN,101927870,mapped to different gene in human and mouse,LOC101927870_Exon,"Exon (ENST00000473945.1/5649, exon 4 of 4)",5,21895204.0,Reln
664,cg22234802,-0.181007537267773,5,146230899,RBM27,RBM27,54439,conserved gene and region in mouse and human,RBM27_Exon,"Exon (ENST00000506502.2/54439, exon 6 of 20)",18,42300492.0,Rbm27
757,cg25687751,-0.184949696575464,1,35181211,SFPQ,SFPQ,6421,conserved gene but different region in human and mouse,SFPQ_Exon,"Exon (ENST00000490668.5/6421, exon 1 of 4)",4,127032728.0,Sfpq
713,cg24024857,-0.198250855638059,9,124769884,NR6A1,NR6A1,2649,conserved gene and region in mouse and human,NR6A1_Intron,"Intron (ENST00000487099.7/2649, intron 1 of 9)",2,38925380.0,Nr6a1
548,cg18419637,-0.200546657101531,2,66512232,MEIS1,MEIS1,4211,conserved gene and region in mouse and human,MEIS1_Exon,"Exon (ENST00000272369.14/4211, exon 8 of 13)",11,18941720.0,Meis1
274,cg09809672,-0.203516381138338,1,236394382,EDARADD,EDARADD,128178,"mapped in human, not mapped in mouse",EDARADD_fiveUTR,5' UTR,,,
231,cg08563010,-0.207356585774775,12,23921603,SOX5,SOX5,6660,conserved gene and region in mouse and human,SOX5_Intron,"Intron (ENST00000451604.7/6660, intron 1 of 14)",6,144181147.0,Sox5
417,cg14237002,-0.207969982559872,12,69258067,CPSF6,CPSF6,11052,conserved gene but different region in human and mouse,CPSF6_threeUTR,3' UTR,10,117361851.0,Cpsf6
661,cg22146484,-0.208264358149857,8,56211303,PLAG1,PLAG1,5324,"mapped in human, not mapped in mouse",PLAG1_Exon,Promoter (<=1kb),4,3938396.0,Plag1
302,cg10792727,-0.209564456508233,6,12013234,HIVEP1,HIVEP1,3096,conserved gene but different region in human and mouse,HIVEP1_Intron,"Intron (ENST00000491710.5/3096, intron 1 of 3)",13,42052894.0,Hivep1
89,cg03521797,-0.211323543176924,1,33368611,PHC2,PHC2,1912,"mapped in human, not mapped in mouse",PHC2_Exon,"Exon (ENST00000257118.5/1912, exon 5 of 14)",,,
537,cg17986111,-0.214366390351629,2,80303544,CTNNA2,CTNNA2,1496,"mapped in human, not mapped in mouse",CTNNA2_Exon,"Exon (ENST00000417012.5/347730, exon 2 of 3)",6,77243836.0,Ctnna2
127,cg05008190,-0.220085399246928,17,2401760,MNT,MNT,4335,conserved gene and region in mouse and human,MNT_Promoter,Promoter (<=1kb),11,74830320.0,Mnt
470,cg15809488,-0.225806446040686,3,25428622,RARB,RARB,5915,"mapped in human, not mapped in mouse",RARB_fiveUTR,5' UTR,,,
19,cg00694357,-0.226399968883554,1,155004171,ZBTB7B,ZBTB7B,51043,conserved gene but different region in human and mouse,ZBTB7B_Intron,"Intron (ENST00000417934.6/51043, intron 1 of 4)",3,89391821.0,Zbtb7b
632,cg20895555,-0.232369005822805,2,104853928,POU3F3,POU3F3,5455,conserved gene and region in mouse and human,POU3F3_Promoter,Promoter (<=1kb),1,42695581.0,Pou3f3
235,cg08651129,-0.234631468590218,15,29720658,TJP1,TJP1,7082,conserved gene and region in mouse and human,TJP1_Exon,"Exon (ENST00000346128.10/7082, exon 19 of 28)",7,65315007.0,Tjp1
782,cg26476447,-0.242123004761337,14,76075669,IFT43,IFT43,112752,conserved gene and region in mouse and human,IFT43_Intron,"Intron (ENST00000314067.10/112752, intron 5 of 8)",12,86153752.0,Ift43
583,cg19513247,-0.246648978742392,17,44219685,UBTF,UBTF,7343,conserved gene and region in mouse and human,UBTF_fiveUTR,5' UTR,11,102317812.0,Ubtf
486,cg16376499,-0.248883104118264,5,88666011,LINC00461,LINC00461,645323,mapped to different gene in human and mouse,LINC00461_Exon,"Exon (ENST00000500197.6/645323, exon 4 of 4)",13,83739717.0,Gm6411
212,cg07881279,-0.262479399760947,1,10533813,PEX14,PEX14,5195,conserved gene and region in mouse and human,PEX14_Intron,"Intron (ENST00000472851.1/5195, intron 3 of 3)",4,149044389.0,Pex14
306,cg10932472,-0.269568326981296,9,125885630,PBX3,PBX3,5090,conserved gene and region in mouse and human,PBX3_Intron,"Intron (ENST00000342287.9/5090, intron 2 of 7)",2,34254181.0,Pbx3
766,cg25950871,-0.269582055921123,10,100655672,PAX2,PAX2,5076,conserved gene and region in mouse and human,PAX2_Intergenic_upstream,Distal Intergenic,19,44671282.0,Pax2
666,cg22338839,-0.278932210229152,13,107866521,FAM155A,FAM155A,728215,conserved gene and region in mouse and human,FAM155A_Exon,Promoter (<=1kb),8,9770943.0,Fam155a
444,cg14919591,-0.290249892519769,19,33796112,KCTD15,KCTD15,79047,conserved gene and region in mouse and human,KCTD15_Promoter,Promoter (<=1kb),7,34655153.0,Kctd15
667,cg22354333,-0.310264816810504,1,50977563,CDKN2C,CDKN2C,1031,"mapped in human, not mapped in mouse",CDKN2C_Intergenic_downstream,Distal Intergenic,4,109657858.0,Cdkn2c
566,cg19017031,-0.310875693733443,17,2049917,MIR132,MIR132,406921,conserved gene but different region in human and mouse,MIR132_Exon,Promoter (<=1kb),11,75173755.0,Hic1
762,cg25805807,-0.320456857235411,10,101430388,BTRC,BTRC,8945,conserved gene and region in mouse and human,BTRC_Exon,"Exon (ENST00000393441.8/8945, exon 2 of 14)",19,45423176.0,Btrc
562,cg18918349,-0.325181026714633,6,108165956,NR2E1,NR2E1,7101,conserved gene and region in mouse and human,NR2E1_Promoter,Promoter (<=1kb),10,42583724.0,Nr2e1
610,cg20212950,-0.32696536510932,6,163566741,QKI,QKI,9444,conserved gene and region in mouse and human,QKI_threeUTR,3' UTR,17,10213412.0,Qk
612,cg20306751,-0.329608183113254,4,139301542,NDUFC1,NAA15,4717,"mapped in human, not mapped in mouse",NDUFC1_fiveUTR,5' UTR,3,51416043.0,Naa15
551,cg18502834,-0.355206357465066,8,22692929,EGR3,EGR3,1960,conserved gene but different region in human and mouse,EGR3_Exon,Promoter (<=1kb),14,70077459.0,Egr3
291,cg10501210,-0.363250508951579,1,207823675,MIR29B2CHG,LOC148696,100128537,"mapped in human, not mapped in mouse",MIR29B2CHG_Intron,"Intron (ENST00000608023.5/100128537, intron 2 of 4)",,,
611,cg20221627,-0.387823943441361,11,4091328,STIM1,STIM1,6786,conserved gene and region in mouse and human,STIM1_threeUTR,3' UTR,7,102435430.0,Stim1
565,cg18963985,-0.398256720451636,18,75210780,TSHZ1,TSHZ1,10194,conserved gene but different region in human and mouse,TSHZ1_fiveUTR,Promoter (<=1kb),18,84086481.0,Tshz1
628,cg20804050,-0.410231196591656,2,118847865,EN1,EN1,2019,conserved gene and region in mouse and human,EN1_Promoter,Promoter (<=1kb),1,120602314.0,En1
788,cg26616379,-0.424801411396878,9,95506573,PTCH1,PTCH1,5727,conserved gene and region in mouse and human,PTCH1_fiveUTR,5' UTR,13,63563789.0,Ptch1
737,cg25139325,-0.427655569561072,1,167222453,POU2F1,POU2F1,5451,conserved gene and region in mouse and human,POU2F1_Intron,"Intron (ENST00000559038.5/5451, intron 1 of 4)",1,166001158.0,Pou2f1
203,cg07493901,-0.51511862439927,17,62065181,MED13,MED13,9969,conserved gene and region in mouse and human,MED13_Exon,Promoter (<=1kb),11,86357501.0,Med13
390,cg13242392,-0.658760922366772,5,36876728,NIPBL-DT,NIPBL,646719,mapped to different gene in human and mouse,NIPBL-DT_Promoter,Promoter (<=1kb),15,8444671.0,Nipbl
563,cg18955753,-0.806855501664873,17,40100679,NR1D1,NR1D1,9572,conserved gene but different region in human and mouse,NR1D1_Promoter,Promoter (<=1kb),11,98775327.0,Nr1d1
