index_x,var_x,beta_clock2,CHR_x,bp_hg38_x,Gene,Gene.hg19_x,ENTREZID_x,conservationInMouse_x,GeneRegionID_x,annotation_x,CHR_mm10_x,bp_mm10_x,Gene_mm10_x,index_y,var_y,beta_clock3,CHR_y,bp_hg38_y,Gene.hg19_y,ENTREZID_y,conservationInMouse_y,GeneRegionID_y,annotation_y,CHR_mm10_y,bp_mm10_y,Gene_mm10_y
46,cg01566077,-0.154666184200609,14,21500663,METTL3,METTL3,56339,conserved gene and region in mouse and human,METTL3_threeUTR,3' UTR,14,52297639.0,Mettl3,401,cg01566077,-1.11356819161771,14,21500663,METTL3,56339,conserved gene and region in mouse and human,METTL3_threeUTR,3' UTR,14,52297639.0,Mettl3
117,cg04707251,-0.157349519847179,2,38581978,HNRNPLL,HNRNPLL,92906,conserved gene and region in mouse and human,HNRNPLL_Exon,"Exon (ENST00000449105.8/92906, exon 6 of 13)",17,80048673.0,Hnrnpll,625,cg04707251,-0.243036498374568,2,38581978,HNRNPLL,92906,conserved gene and region in mouse and human,HNRNPLL_Exon,"Exon (ENST00000449105.8/92906, exon 6 of 13)",17,80048673.0,Hnrnpll
257,cg09360996,-0.160077528620394,1,213996654,PROX1,PROX1,5629,"mapped in human, not mapped in mouse",PROX1_Exon,"Exon (ENST00000471129.1/5629, exon 2 of 2)",,,,219,cg09360996,-0.265217430341533,1,213996654,PROX1,5629,"mapped in human, not mapped in mouse",PROX1_Exon,"Exon (ENST00000471129.1/5629, exon 2 of 2)",,,
357,cg12501063,-0.162721610829822,17,63412706,TANC2,TANC2,26115,conserved gene and region in mouse and human,TANC2_Exon,"Exon (ENST00000389520.8/26115, exon 22 of 26)",11,105914067.0,Tanc2,30,cg12501063,-0.22910512749531,17,63412706,TANC2,26115,conserved gene and region in mouse and human,TANC2_Exon,"Exon (ENST00000389520.8/26115, exon 22 of 26)",11,105914067.0,Tanc2
173,cg06461219,-0.163768176324483,19,13022927,NFIX,NFIX,4784,"mapped in human, not mapped in mouse",NFIX_Intron,"Intron (ENST00000397661.6/4784, intron 1 of 9)",8,84774616.0,Nfix,310,cg21246299,-0.0796451432510021,19,13091530,NFIX,4784,conserved gene and region in mouse and human,NFIX_Intron,"Intron (ENST00000397661.6/4784, intron 9 of 9)",8,84712673.0,Nfix
258,cg09362546,-0.165298046726156,12,53973240,HOTAIR,HOTAIR,100124700,"mapped in human, not mapped in mouse",HOTAIR_fiveUTR,5' UTR,15,102954524.0,Hoxc11,57,cg09362546,-0.162794225233722,12,53973240,HOTAIR,100124700,"mapped in human, not mapped in mouse",HOTAIR_fiveUTR,5' UTR,15,102954524.0,Hoxc11
66,cg02376954,-0.168298169194105,19,1425897,DAZAP1,DAZAP1,26528,conserved gene and region in mouse and human,DAZAP1_Exon,"Exon (ENST00000336761.10/26528, exon 7 of 13)",10,80280948.0,Dazap1,313,cg24080303,-0.104404455511416,19,1425903,DAZAP1,26528,conserved gene and region in mouse and human,DAZAP1_Exon,"Exon (ENST00000336761.10/26528, exon 7 of 13)",10,80280954.0,Dazap1
73,cg02800363,-0.170767165111447,1,27561568,AHDC1,AHDC1,27245,"mapped in human, not mapped in mouse",AHDC1_Intron,"Intron (ENST00000247087.10/27245, intron 1 of 5)",4,133052252.0,Ahdc1,280,cg02800363,-0.508071749844592,1,27561568,AHDC1,27245,"mapped in human, not mapped in mouse",AHDC1_Intron,"Intron (ENST00000247087.10/27245, intron 1 of 5)",4,133052252.0,Ahdc1
6,cg00195533,-0.172659288499256,7,128832266,FLNC,FLNC,2318,conserved gene and region in mouse and human,FLNC_Intron,"Intron (ENST00000325888.12/2318, intron 1 of 47)",6,29435072.0,Flnc,353,cg00195533,-0.0873432743456483,7,128832266,FLNC,2318,conserved gene and region in mouse and human,FLNC_Intron,"Intron (ENST00000325888.12/2318, intron 1 of 47)",6,29435072.0,Flnc
195,cg07292994,-0.175028627944196,5,36876731,NIPBL-DT,NIPBL-DT,646719,mapped to different gene in human and mouse,NIPBL-DT_Promoter,Promoter (<=1kb),15,8444668.0,Nipbl,173,cg07292994,-0.213066625656005,5,36876731,NIPBL-DT,646719,mapped to different gene in human and mouse,NIPBL-DT_Promoter,Promoter (<=1kb),15,8444668.0,Nipbl
664,cg22234802,-0.181007537267773,5,146230899,RBM27,RBM27,54439,conserved gene and region in mouse and human,RBM27_Exon,"Exon (ENST00000506502.2/54439, exon 6 of 20)",18,42300492.0,Rbm27,249,cg26234822,-0.383495252312466,5,146251755,RBM27,54439,conserved gene and region in mouse and human,RBM27_Exon,"Exon (ENST00000265271.7/54439, exon 9 of 21)",18,42314015.0,Rbm27
757,cg25687751,-0.184949696575464,1,35181211,SFPQ,SFPQ,6421,conserved gene but different region in human and mouse,SFPQ_Exon,"Exon (ENST00000490668.5/6421, exon 1 of 4)",4,127032728.0,Sfpq,616,cg06244551,-0.0791940177074372,1,35184683,SFPQ,6421,conserved gene and region in mouse and human,SFPQ_Intron,"Intron (ENST00000460428.5/6421, intron 3 of 5)",4,127029736.0,Sfpq
713,cg24024857,-0.198250855638059,9,124769884,NR6A1,NR6A1,2649,conserved gene and region in mouse and human,NR6A1_Intron,"Intron (ENST00000487099.7/2649, intron 1 of 9)",2,38925380.0,Nr6a1,586,cg25651791,-0.0446382821811373,9,124769837,NR6A1,2649,conserved gene and region in mouse and human,NR6A1_Intron,"Intron (ENST00000487099.7/2649, intron 1 of 9)",2,38925333.0,Nr6a1
548,cg18419637,-0.200546657101531,2,66512232,MEIS1,MEIS1,4211,conserved gene and region in mouse and human,MEIS1_Exon,"Exon (ENST00000272369.14/4211, exon 8 of 13)",11,18941720.0,Meis1,323,cg22943590,-0.28107348161885,2,66421665,MEIS1-AS3,4211,"mapped in human, not mapped in mouse",MEIS1_Intergenic_upstream,Distal Intergenic,,,
274,cg09809672,-0.203516381138338,1,236394382,EDARADD,EDARADD,128178,"mapped in human, not mapped in mouse",EDARADD_fiveUTR,5' UTR,,,,175,cg09809672,-0.299948653899437,1,236394382,EDARADD,128178,"mapped in human, not mapped in mouse",EDARADD_fiveUTR,5' UTR,,,
231,cg08563010,-0.207356585774775,12,23921603,SOX5,SOX5,6660,conserved gene and region in mouse and human,SOX5_Intron,"Intron (ENST00000451604.7/6660, intron 1 of 14)",6,144181147.0,Sox5,140,cg08563010,-0.317955569090523,12,23921603,SOX5,6660,conserved gene and region in mouse and human,SOX5_Intron,"Intron (ENST00000451604.7/6660, intron 1 of 14)",6,144181147.0,Sox5
417,cg14237002,-0.207969982559872,12,69258067,CPSF6,CPSF6,11052,conserved gene but different region in human and mouse,CPSF6_threeUTR,3' UTR,10,117361851.0,Cpsf6,516,cg14237002,-0.622681037649761,12,69258067,CPSF6,11052,conserved gene but different region in human and mouse,CPSF6_threeUTR,3' UTR,10,117361851.0,Cpsf6
302,cg10792727,-0.209564456508233,6,12013234,HIVEP1,HIVEP1,3096,conserved gene but different region in human and mouse,HIVEP1_Intron,"Intron (ENST00000491710.5/3096, intron 1 of 3)",13,42052894.0,Hivep1,411,cg10792727,-1.38687410753356,6,12013234,HIVEP1,3096,conserved gene but different region in human and mouse,HIVEP1_Intron,"Intron (ENST00000491710.5/3096, intron 1 of 3)",13,42052894.0,Hivep1
89,cg03521797,-0.211323543176924,1,33368611,PHC2,PHC2,1912,"mapped in human, not mapped in mouse",PHC2_Exon,"Exon (ENST00000257118.5/1912, exon 5 of 14)",,,,45,cg16717607,-0.0468698459052905,1,33368598,PHC2,1912,"mapped in human, not mapped in mouse",PHC2_Exon,"Exon (ENST00000257118.5/1912, exon 5 of 14)",4,128711081.0,Phc2
537,cg17986111,-0.214366390351629,2,80303544,CTNNA2,CTNNA2,1496,"mapped in human, not mapped in mouse",CTNNA2_Exon,"Exon (ENST00000417012.5/347730, exon 2 of 3)",6,77243836.0,Ctnna2,308,cg21621248,-0.0765265587849114,2,80304717,CTNNA2,1496,"mapped in human, not mapped in mouse",CTNNA2_fiveUTR,5' UTR,6,77242686.0,Ctnna2
470,cg15809488,-0.225806446040686,3,25428622,RARB,RARB,5915,"mapped in human, not mapped in mouse",RARB_fiveUTR,5' UTR,,,,104,cg15809488,-0.471813578285079,3,25428622,RARB,5915,"mapped in human, not mapped in mouse",RARB_fiveUTR,5' UTR,,,
19,cg00694357,-0.226399968883554,1,155004171,ZBTB7B,ZBTB7B,51043,conserved gene but different region in human and mouse,ZBTB7B_Intron,"Intron (ENST00000417934.6/51043, intron 1 of 4)",3,89391821.0,Zbtb7b,324,cg09642734,-0.065665659204491,1,155007795,ZBTB7B,51043,"mapped in human, not mapped in mouse",ZBTB7B_Intron,"Intron (ENST00000417934.6/51043, intron 1 of 4)",3,89388223.0,Zbtb7b
632,cg20895555,-0.232369005822805,2,104853928,POU3F3,POU3F3,5455,conserved gene and region in mouse and human,POU3F3_Promoter,Promoter (<=1kb),1,42695581.0,Pou3f3,120,cg18141557,0.128817887036742,2,104855768,POU3F3,5455,conserved gene and region in mouse and human,POU3F3_Exon,"Exon (ENST00000361360.4/5455, exon 1 of 1)",1,42697400.0,Pou3f3
235,cg08651129,-0.234631468590218,15,29720658,TJP1,TJP1,7082,conserved gene and region in mouse and human,TJP1_Exon,"Exon (ENST00000346128.10/7082, exon 19 of 28)",7,65315007.0,Tjp1,186,cg08651129,-0.210809632677217,15,29720658,TJP1,7082,conserved gene and region in mouse and human,TJP1_Exon,"Exon (ENST00000346128.10/7082, exon 19 of 28)",7,65315007.0,Tjp1
782,cg26476447,-0.242123004761337,14,76075669,IFT43,IFT43,112752,conserved gene and region in mouse and human,IFT43_Intron,"Intron (ENST00000314067.10/112752, intron 5 of 8)",12,86153752.0,Ift43,331,cg26476447,-0.279794003016294,14,76075669,IFT43,112752,conserved gene and region in mouse and human,IFT43_Intron,"Intron (ENST00000314067.10/112752, intron 5 of 8)",12,86153752.0,Ift43
486,cg16376499,-0.248883104118264,5,88666011,LINC00461,LINC00461,645323,mapped to different gene in human and mouse,LINC00461_Exon,"Exon (ENST00000500197.6/645323, exon 4 of 4)",13,83739717.0,Gm6411,200,cg16376499,-0.561652136545966,5,88666011,LINC00461,645323,mapped to different gene in human and mouse,LINC00461_Exon,"Exon (ENST00000500197.6/645323, exon 4 of 4)",13,83739717.0,Gm6411
212,cg07881279,-0.262479399760947,1,10533813,PEX14,PEX14,5195,conserved gene and region in mouse and human,PEX14_Intron,"Intron (ENST00000472851.1/5195, intron 3 of 3)",4,149044389.0,Pex14,285,cg07881279,-0.110240832413127,1,10533813,PEX14,5195,conserved gene and region in mouse and human,PEX14_Intron,"Intron (ENST00000472851.1/5195, intron 3 of 3)",4,149044389.0,Pex14
306,cg10932472,-0.269568326981296,9,125885630,PBX3,PBX3,5090,conserved gene and region in mouse and human,PBX3_Intron,"Intron (ENST00000342287.9/5090, intron 2 of 7)",2,34254181.0,Pbx3,623,cg17437489,-0.363203186223625,9,125763666,PBX3,5090,conserved gene and region in mouse and human,PBX3_Intron,"Intron (ENST00000342287.9/5090, intron 2 of 7)",2,34355947.0,Pbx3
666,cg22338839,-0.278932210229152,13,107866521,FAM155A,FAM155A,728215,conserved gene and region in mouse and human,FAM155A_Exon,Promoter (<=1kb),8,9770943.0,Fam155a,54,cg22338839,-0.546324870980167,13,107866521,FAM155A,728215,conserved gene and region in mouse and human,FAM155A_Exon,Promoter (<=1kb),8,9770943.0,Fam155a
444,cg14919591,-0.290249892519769,19,33796112,KCTD15,KCTD15,79047,conserved gene and region in mouse and human,KCTD15_Promoter,Promoter (<=1kb),7,34655153.0,Kctd15,649,cg14919591,-0.885338832501984,19,33796112,KCTD15,79047,conserved gene and region in mouse and human,KCTD15_Promoter,Promoter (<=1kb),7,34655153.0,Kctd15
667,cg22354333,-0.310264816810504,1,50977563,CDKN2C,CDKN2C,1031,"mapped in human, not mapped in mouse",CDKN2C_Intergenic_downstream,Distal Intergenic,4,109657858.0,Cdkn2c,317,cg22354333,-0.749796974222811,1,50977563,CDKN2C,1031,"mapped in human, not mapped in mouse",CDKN2C_Intergenic_downstream,Distal Intergenic,4,109657858.0,Cdkn2c
566,cg19017031,-0.310875693733443,17,2049917,MIR132,MIR132,406921,conserved gene but different region in human and mouse,MIR132_Exon,Promoter (<=1kb),11,75173755.0,Hic1,77,cg27495736,-0.159510582872343,17,2050006,MIR132,406921,conserved gene but different region in human and mouse,MIR132_Exon,Promoter (<=1kb),11,75173666.0,Hic1
610,cg20212950,-0.32696536510932,6,163566741,QKI,QKI,9444,conserved gene and region in mouse and human,QKI_threeUTR,3' UTR,17,10213412.0,Qk,64,cg20212950,-0.469851341162883,6,163566741,QKI,9444,conserved gene and region in mouse and human,QKI_threeUTR,3' UTR,17,10213412.0,Qk
291,cg10501210,-0.363250508951579,1,207823675,MIR29B2CHG,LOC148696,100128537,"mapped in human, not mapped in mouse",MIR29B2CHG_Intron,"Intron (ENST00000608023.5/100128537, intron 2 of 4)",,,,17,cg10501210,-0.277377634486252,1,207823675,LOC148696,100128537,"mapped in human, not mapped in mouse",MIR29B2CHG_Intron,"Intron (ENST00000608023.5/100128537, intron 2 of 4)",,,
611,cg20221627,-0.387823943441361,11,4091328,STIM1,STIM1,6786,conserved gene and region in mouse and human,STIM1_threeUTR,3' UTR,7,102435430.0,Stim1,226,cg20221627,-0.0678734661440616,11,4091328,STIM1,6786,conserved gene and region in mouse and human,STIM1_threeUTR,3' UTR,7,102435430.0,Stim1
565,cg18963985,-0.398256720451636,18,75210780,TSHZ1,TSHZ1,10194,conserved gene but different region in human and mouse,TSHZ1_fiveUTR,Promoter (<=1kb),18,84086481.0,Tshz1,163,cg18963985,-1.12112842480444,18,75210780,TSHZ1,10194,conserved gene but different region in human and mouse,TSHZ1_fiveUTR,Promoter (<=1kb),18,84086481.0,Tshz1
203,cg07493901,-0.51511862439927,17,62065181,MED13,MED13,9969,conserved gene and region in mouse and human,MED13_Exon,Promoter (<=1kb),11,86357501.0,Med13,758,cg07493901,-1.05770269319261,17,62065181,MED13,9969,conserved gene and region in mouse and human,MED13_Exon,Promoter (<=1kb),11,86357501.0,Med13
